grade,water_cement_ratio,cement_grade,sand_ratio,manufactured_sand_ratio,stone_powder_content,stone_powder_type,fly_ash_content,slag_content,fineness_modulus,strength_7d,strength_28d,slump,flow
C40,0.37038851585682536,42.5,0.38396116962026333,0.4,0.06101611677472873,1,0.13258603390707516,0.1725968957688988,2.5027257158334004,36.7,52.6,199.0,580.0
C40,0.3865039423395424,52.5,0.4,0.5263824209063769,0.038094974934441944,1,0.10983675215355025,0.1419609303561558,2.8925175892652404,37.1,49.5,201.0,494.0
C40,0.39012052625105065,52.5,0.3952700527684688,0.6642269234206855,0.05301863134297502,1,0.13493081632164,0.2,2.7183069448776345,39.2,49.8,209.0,534.0
C40,0.4125131003325376,42.5,0.36662828319999696,0.8,0.0691658016615304,1,0.10507374912761444,0.15122860803032942,2.555476667111057,30.3,45.2,221.0,683.0
C40,0.41790666248944686,42.5,0.37262676068155554,0.4733658626302582,0.045028451385127954,1,0.1358469713148877,0.10604837127466597,2.93352956801219,29.1,44.2,223.0,623.0
C40,0.42438909986338863,42.5,0.38626902258227475,0.6237022824879129,0.05229835018090292,1,0.10695626116419997,0.17833966118591726,2.7829271444803405,31.4,44.2,229.0,664.0
C40,0.4366260397992291,42.5,0.38801941085819286,0.7530163367712556,0.03,1,0.13786865554613378,0.1340136683574011,2.615565925929873,30.9,41.8,233.0,700.0
C40,0.45,52.5,0.4,0.44179555318429087,0.0487705316055027,1,0.1,0.2,2.991892736877239,29.0,40.5,233.0,642.0
C40,0.35,52.5,0.3697631372752599,0.58716920852267,0.07,1,0.12247750643489827,0.16133546576115906,2.8362243319993343,43.5,55.8,183.0,464.0
C40,0.357824704750003,42.5,0.38208753869158346,0.704942022102241,0.048106543943865404,1,0.10317657583201252,0.10655632023389473,2.673251065859009,35.8,54.0,184.0,540.0
C40,0.36921224956638155,52.5,0.37442996797254274,0.41297548226706166,0.06312506922055491,1,0.140693398627366,0.17219975230326293,2.507593572629104,40.8,53.2,192.0,535.0
C40,0.3813509642662606,52.5,0.39041712910638343,0.5221995257085472,0.03425501093933524,1,0.10966039125212053,0.13315454511146577,2.887468191115444,39.5,50.3,199.0,538.0
C40,0.39157178000769227,42.5,0.4,0.6761575705428283,0.04798235465219489,1,0.13578963417603915,0.19646812538103733,2.7243705351097383,35.9,48.7,202.0,580.0
C40,0.41502549814570733,42.5,0.3643336310212902,0.8,0.06992809159245199,1,0.10638514641103576,0.15654048580550262,2.5532251035343796,28.5,45.7,217.0,609.0
C40,0.41864429634624345,52.5,0.3669553436251994,0.4860389286384614,0.045346209270569295,1,0.1344766816814266,0.11765237325622892,2.9444796351448335,33.7,44.7,222.0,689.0
C40,0.42689576372787585,52.5,0.3857247075380131,0.6184492003102559,0.06362655737779443,1,0.10693102294027433,0.17749524715448176,2.775268988971929,30.2,44.4,229.0,687.0
C40,0.4429403749177721,52.5,0.39117282813171605,0.7582537400879672,0.03,1,0.1282620516245259,0.13548906837577465,2.609963140209116,29.6,40.9,233.0,700.0
C40,0.44209644573564133,42.5,0.39454125285387837,0.44877604626856327,0.05143974026936377,1,0.11000076441422738,0.19787614182941587,3.0,27.8,41.6,240.0,700.0
C40,0.35220159060713974,42.5,0.36833476991353115,0.574017760243494,0.07,1,0.13092483182824521,0.14852432003264798,2.832423881381492,37.7,54.7,180.0,480.0
C40,0.36167793874884685,42.5,0.37759004394419904,0.7095249691700037,0.050088778065018345,1,0.11012251100956646,0.1121726091994135,2.6678695704552995,32.7,54.0,188.0,511.0
C40,0.36955706892152734,42.5,0.3748110361120103,0.4,0.06443579770096446,1,0.12903402098758035,0.17757271468781835,2.5029607015712596,37.1,52.5,189.0,547.0
C40,0.3880664330789195,52.5,0.38772625965580465,0.5261453206527755,0.032129213144319185,1,0.11173673117518826,0.13389049499695488,2.8879879329405695,34.3,50.2,204.0,517.0
C40,0.3889130263224266,52.5,0.39397521118091317,0.6688780348201677,0.04668759805738572,1,0.1266163493852149,0.2,2.719928233973738,38.7,49.5,204.0,497.0
C40,0.4176525563379399,52.5,0.36786496939911817,0.8,0.07,1,0.1,0.15805674730904676,2.5493140415462086,30.3,45.1,222.0,688.0
C40,0.41884211570032726,42.5,0.37413043024057874,0.49695137772358394,0.04172399798828763,1,0.1313267518520284,0.12194341205967728,2.938200729677236,31.5,45.1,215.0,618.0
C40,0.4246786761522917,52.5,0.3772020179171211,0.6195584345249161,0.06961027617993004,1,0.12300379360260491,0.1761912161133478,2.7758458865755915,32.8,44.3,230.0,700.0
C40,0.4344892288471373,42.5,0.39576194225551914,0.7559404326903203,0.03179784383940646,1,0.12884778632313912,0.1376063151382003,2.612451817941597,30.4,41.9,232.0,666.0
C40,0.4465267321794766,42.5,0.39520074848891856,0.4433198467466677,0.051216782544220386,1,0.1,0.19790062918857823,2.9896252015955236,27.3,40.6,235.0,700.0
C40,0.3525086096633191,42.5,0.3638548029904346,0.5862724085509117,0.0676273069042709,1,0.12833321013155244,0.157872051185217,2.833242416436877,38.6,54.8,184.0,534.0
C40,0.3623379924200065,52.5,0.369297766625523,0.7124983773993907,0.04410107610463419,1,0.10659315374413617,0.1091775884047339,2.668263276097031,36.7,54.5,187.0,525.0
C40,0.3672469315174119,52.5,0.37676875599871523,0.4016797506851973,0.06173276353155087,1,0.12869939966685195,0.16922036450157169,2.5,41.7,53.2,193.0,520.0
C40,0.39073361094826947,42.5,0.38212972827722347,0.5316303129446145,0.033322910304726214,1,0.10520827986630046,0.13351234633351253,2.8895796266707268,30.0,48.5,207.0,610.0
C40,0.40044979173496986,42.5,0.39831926700751746,0.6570995148053562,0.054674444463935566,1,0.13764615631665245,0.2,2.7191455574939765,33.1,47.1,207.0,594.0
C40,0.4055567002648204,52.5,0.3679393235361683,0.8,0.07,1,0.10536850231468624,0.1504845652046553,2.551577992087081,34.4,46.7,212.0,647.0
C40,0.41984622375502173,52.5,0.3727031149940097,0.5024988893561813,0.053469619386177905,1,0.12574535729669775,0.11439365511493765,2.949288321571827,36.0,45.1,221.0,658.0
C40,0.41716518677484715,42.5,0.3852284061629806,0.6315317966129731,0.06004621782836006,1,0.10427377734128983,0.18082997777436202,2.776130795497965,27.4,45.2,224.0,601.0
C40,0.4339356691371575,42.5,0.396974271413692,0.7568301646320174,0.0439109872834434,1,0.13804825310463695,0.1357548597843966,2.6132480016336808,25.6,41.8,224.0,611.0
C40,0.44405757490776504,42.5,0.4,0.4381868206733677,0.06301539680139759,1,0.1,0.2,2.998574621285471,25.1,40.5,238.0,655.0
C40,0.3523693895306949,42.5,0.3699259690049009,0.5810882125286528,0.07,1,0.13777417398791067,0.15092207626350193,2.8316630037181088,35.6,55.1,180.0,496.0
C40,0.3700081536072038,52.5,0.37512701405331644,0.7200133748675732,0.040646301438814265,1,0.1094286837319313,0.1126409112333003,2.6731466550198655,41.8,52.8,190.0,512.0
C40,0.385466740329152,52.5,0.3873964477391676,0.40377671608809396,0.06375237910782314,1,0.1376117814172243,0.18756962681169964,2.5,34.0,50.7,203.0,555.0
C40,0.38163795128185324,42.5,0.3954228919334612,0.5314095533172798,0.034012157341579426,1,0.10277871427144115,0.13312809407482395,2.8901658057158155,37.8,51.0,194.0,519.0
C40,0.39628568948186244,42.5,0.39642726162225655,0.6733623709333568,0.05113761313917263,1,0.12308264957342971,0.2,2.725756888850137,32.3,48.4,210.0,646.0
C40,0.40406153303131237,42.5,0.360245457407701,0.7974444739383562,0.05182399886229949,1,0.1160160484136451,0.1583083402196867,2.5517188181258645,31.5,47.1,213.0,666.0
C40,0.41515429737470433,52.5,0.3781208996429423,0.4914196351697752,0.04693936988977068,1,0.13016442285438537,0.11443665138739963,2.9436806934710726,36.4,45.7,219.0,637.0
C40,0.42801711941360376,52.5,0.3884503137833133,0.6245542109684603,0.052664906496197615,1,0.10120871430439925,0.17195775322776102,2.777171987531824,28.6,43.9,227.0,698.0
C40,0.43793486085717614,42.5,0.3907190052755513,0.762248684408219,0.039889210980161446,1,0.14274902315226545,0.1360857180225371,2.6207656560470465,28.0,42.0,236.0,660.0
C40,0.45,42.5,0.4,0.4479209080777664,0.05353854966009921,1,0.10554082849889258,0.19470570995571004,2.9890941238116717,27.3,40.1,239.0,679.0
C40,0.35,42.5,0.3602074471484349,0.5809626281690983,0.06821845877488837,1,0.13148353985313424,0.15359350575913605,2.8239441789529973,38.5,55.4,183.0,523.0
C40,0.3654182339737339,42.5,0.37578280886538157,0.7093901031227862,0.04789526620154471,1,0.10993358020966515,0.11107203152565823,2.660667635796422,35.5,53.2,191.0,558.0
C40,0.3766252695686212,42.5,0.3767910397213017,0.4,0.05234900720136411,1,0.13741866601699154,0.17057928695485175,2.5053085259644403,31.8,50.8,196.0,551.0
C40,0.3811034077459347,52.5,0.3921730115412286,0.5377373676007544,0.03534159205091911,1,0.11198435073810839,0.13002488397850173,2.883185996441446,38.1,50.7,201.0,558.0
C40,0.3955247882147134,52.5,0.4,0.6651984812022004,0.04741552430318591,1,0.13449440340273508,0.1965132066400402,2.72566596002964,35.7,48.9,209.0,558.0
C40,0.4035089140375271,42.5,0.3620176878905166,0.7987415525461548,0.07,1,0.11085374665877733,0.15701703561862557,2.5586756012161196,32.1,47.3,215.0,586.0
C40,0.411818818876979,42.5,0.37174367853783513,0.49873731310082614,0.036665558285242206,1,0.1359732633361075,0.1117387179865783,2.938662523496358,29.2,45.2,217.0,596.0
C40,0.4262088742565883,52.5,0.38135040804015957,0.6185941349394058,0.06289846204035474,1,0.10722618679224673,0.18018350723160373,2.779214260641523,33.1,44.3,222.0,654.0
C40,0.4380775561934529,52.5,0.38940199396863096,0.7605352656692748,0.03552490367502422,1,0.13225089908974846,0.12848177881802053,2.6140585688347016,30.0,41.7,228.0,700.0
C40,0.45,42.5,0.3958553668549032,0.45039024450866827,0.05703776728243952,1,0.11070719921680633,0.2,3.0,29.1,40.2,240.0,700.0
C40,0.35187669073544436,42.5,0.3622492160529288,0.5839383540875391,0.07,1,0.12814013478036806,0.16141041753081292,2.837468419505231,34.9,55.8,181.0,462.0
C40,0.3590503934370969,42.5,0.37474945812638694,0.706316469772538,0.04670405335893328,1,0.1091368680378982,0.10483536577508533,2.659336475659422,34.2,54.2,187.0,480.0
C40,0.36599045274641845,42.5,0.3858429078836053,0.4,0.0474487394033707,1,0.1340626831032296,0.1771528767300124,2.5055303522046555,36.6,52.4,185.0,493.0
C40,0.38372266226246216,52.5,0.3911844479745391,0.5299747650489463,0.037338489993367224,1,0.1,0.12502233585471578,2.8859050972987923,36.5,50.3,202.0,520.0
C40,0.3943931378241638,42.5,0.4,0.6612069606351738,0.052666261231540265,1,0.1351994284095718,0.19751684906644604,2.724126905850003,29.8,48.1,204.0,601.0
C40,0.4079353132692352,42.5,0.3717299535755815,0.7943804943753856,0.06689420378277386,1,0.1,0.1631069888119213,2.5543241048425114,35.2,47.0,214.0,655.0
C40,0.41419807420605986,42.5,0.37043211910411117,0.4918617333234656,0.04228450411109394,1,0.14439737228056249,0.11139835068661072,2.938411433849541,28.2,45.1,216.0,675.0
C40,0.4255934076518883,42.5,0.37529455123327643,0.6227123701344406,0.05753026852874423,1,0.1,0.172801029856047,2.7880072442553927,27.2,43.4,230.0,633.0
C40,0.4425122943556812,52.5,0.4,0.756023259160523,0.03353239752713385,1,0.13961765163056764,0.12768438564379694,2.6114243543585007,31.6,40.7,238.0,665.0
C40,0.45,52.5,0.3987909104373551,0.4490649350886484,0.04436477628434086,1,0.1,0.19804366142546231,2.995555375954701,27.9,40.1,237.0,700.0
C40,0.3531994816342681,42.5,0.3686570501497969,0.5826163982611461,0.06310823011764423,1,0.13186736955631811,0.15383984162140663,2.8347932625477137,39.4,54.9,184.0,494.0
C40,0.35546407483929676,52.5,0.36901572266825977,0.7028252293096033,0.04547752482235974,1,0.10414151922999493,0.11032249888576162,2.670696352289101,40.9,55.3,180.0,459.0
C40,0.36606155258893225,42.5,0.38958742288389375,0.402574687296996,0.06010741130656174,1,0.13293084666482186,0.18318740458348218,2.5067044976393023,37.7,53.4,187.0,533.0
C40,0.37866374432055644,52.5,0.38262952993553,0.5351270402738748,0.04023155417441357,1,0.1113029408596982,0.13667499948136413,2.8832414610009116,34.8,51.2,196.0,558.0
C40,0.397958957875959,42.5,0.39487229520187983,0.6685119735777539,0.06405586874098894,1,0.1371589026703181,0.2,2.728941287789529,33.6,48.2,211.0,641.0
C40,0.4100744762446769,52.5,0.3602601866270075,0.8,0.06539804786082185,1,0.10639035362753452,0.15780419793308612,2.5493599154360442,31.5,46.0,218.0,594.0
C40,0.42513287537496847,52.5,0.37055909718544994,0.4908730829284683,0.04027054361646409,1,0.1353292636308651,0.1157894992606744,2.944072572712023,30.2,44.1,224.0,657.0
C40,0.4249187035182995,52.5,0.37820262050102516,0.6283048633849699,0.05694237490751554,1,0.10393065833424893,0.17620297571550406,2.776008020839409,34.7,44.2,225.0,664.0
C40,0.4387016470634404,42.5,0.3854579542786051,0.753909989947183,0.03645753643449008,1,0.12845899495429838,0.1384128939188859,2.616736920481183,25.1,41.1,234.0,666.0
C40,0.45,42.5,0.39892796657625623,0.4414425374918828,0.055936673869928094,1,0.10090399769982723,0.2,2.999672859527889,25.1,40.2,238.0,688.0
C40,0.35,42.5,0.3616048753920053,0.5729037775200247,0.07,1,0.13936186533197154,0.15135198678994857,2.8355106000468737,36.2,55.6,180.0,539.0
C40,0.3597482771738125,42.5,0.3718703595837953,0.7011659401302547,0.04801319912966142,1,0.1110302258337652,0.1203008212610725,2.6687773851276426,39.7,54.4,185.0,524.0
C40,0.36599653383345593,52.5,0.3817840754123643,0.4,0.058579266715088736,1,0.13646669675117687,0.17826476188815182,2.5,39.4,53.7,188.0,553.0
C40,0.3778591146071998,42.5,0.39569473543269035,0.5300742149400104,0.03753830814236848,1,0.10890758300085282,0.12425367335323421,2.8899355231463484,32.3,51.5,193.0,510.0
C40,0.38918011570776845,42.5,0.4,0.6749442339669293,0.0545866008901037,1,0.12189909228071512,0.19334164658604544,2.7154298252171305,32.3,49.0,201.0,536.0
C40,0.39869008632559255,52.5,0.36,0.7975744499034797,0.07,1,0.10416216104135777,0.1478324497125185,2.569925969045605,31.8,48.7,210.0,559.0
C40,0.41567490955905395,42.5,0.37765411962567236,0.4873814244439046,0.04996887547292827,1,0.13033547648675148,0.11986482731428698,2.9366013589947615,32.2,45.4,221.0,659.0
C40,0.4344226557118166,42.5,0.3845362545181315,0.6220788139290356,0.06807968893320175,1,0.1,0.17570403119423356,2.78915271984546,26.8,42.1,228.0,697.0
C40,0.4418956704408938,52.5,0.3854159575501281,0.7534716466134664,0.030831041754872203,1,0.13281529186230528,0.13209020896050613,2.609207854548831,30.4,41.0,229.0,613.0
C40,0.4486206311733935,52.5,0.4,0.44540165468116755,0.0522568458274408,1,0.10093840952694859,0.18859168963789713,2.99444074646668,30.3,40.1,240.0,665.0
C40,0.3755955173961437,52.5,0.3806139203002334,0.579890691723447,0.03961861519176475,1,0.1314072378965841,0.10409038449896679,2.6523370999938742,37.8,52.2,196.0,526.0
C40,0.431843404639504,52.5,0.3910699574327594,0.5727468528551989,0.036962121326355096,1,0.14445960476651537,0.11990261138309671,2.843804684666134,32.0,43.5,224.0,645.0
C40,0.399806946245356,52.5,0.3898813540374114,0.6141847366787073,0.052353571233609904,1,0.12588894317972749,0.1559650639203958,2.733450632630977,37.8,47.8,215.0,596.0
C40,0.3939702674731939,52.5,0.3793149814151285,0.608344417119482,0.03911134291705337,1,0.12198933709538957,0.12467103412559573,2.8847262346863127,33.5,49.2,205.0,590.0
C40,0.35841865323022853,52.5,0.3940971574575708,0.574575731124033,0.03419025218933849,1,0.13568386329160378,0.18923045671317326,2.942705379571994,41.4,54.7,187.0,512.0
C40,0.3848428258595098,42.5,0.3885888334812449,0.6074044735137525,0.04559584241573032,1,0.12261930809307892,0.17881438673588657,2.8749289730031116,31.8,49.5,195.0,539.0
C40,0.3981527178277101,42.5,0.37184891476331355,0.6402949442451659,0.04480295503202606,1,0.11123075519186726,0.13323105722228545,2.8285047641056895,33.7,48.3,202.0,589.0
C40,0.3513221537437499,52.5,0.39514294473975276,0.6308355182010492,0.03663411462844358,1,0.14049243004642914,0.15549719898400857,2.6253458392810765,36.5,55.8,183.0,520.0
C40,0.41048317916188887,42.5,0.3754617436031571,0.5408569051009605,0.04326762125401618,1,0.11714507189898266,0.12097401934533622,2.798485562085134,30.8,45.8,218.0,604.0
C40,0.3937808394738766,52.5,0.38537550384106134,0.6092910820071137,0.037256526986244015,1,0.13842267721672752,0.11968458575976892,2.857738388834455,32.3,49.3,208.0,553.0
C40,0.39466788505411565,42.5,0.37686725384858877,0.6120598618902284,0.061472487794880126,1,0.11040792663523422,0.15226623526539923,2.8759632657941556,35.4,48.1,210.0,626.0
C40,0.4377093544850717,42.5,0.39032241101867526,0.45716838734402376,0.035556776382684806,1,0.10330208664391138,0.15570251028032744,2.9123143317553013,26.7,41.4,231.0,700.0
C40,0.42445076668385895,52.5,0.3843517792549028,0.5084849988892136,0.049379622279911606,1,0.13489293664454136,0.1462043788700796,2.7248163895696416,33.3,44.1,228.0,644.0
C40,0.41602515451754296,42.5,0.3795958340622261,0.5316098506978189,0.05613481104518987,1,0.12429523389609293,0.13963907987188606,2.827927798757679,32.0,45.1,218.0,612.0
C40,0.4282168779679024,42.5,0.37824881878628125,0.607287240916735,0.04960928441265061,1,0.12295715986909106,0.15805959881605502,2.735716283733607,31.6,43.8,222.0,700.0
C40,0.4026762654898611,42.5,0.3806004141351974,0.45174153061900535,0.05263701068299917,1,0.13791511876444434,0.17770584439758433,2.8265166165501694,29.1,47.7,211.0,630.0
C40,0.37529598030856803,52.5,0.372430178872417,0.7556497892131957,0.050101832312021005,1,0.11379557442071296,0.13991139871536346,2.816972517258161,37.2,51.9,193.0,525.0
C40,0.4394821645806985,42.5,0.3718761715063307,0.7617777355270987,0.03678619752228067,1,0.13140730370362796,0.10749404611086541,2.902721310298703,25.9,41.1,232.0,700.0
C40,0.3990542065451712,42.5,0.3691236631493604,0.5951899904214321,0.043952961273019835,1,0.14106476260185813,0.1460238498474021,2.7552245814826657,29.1,48.0,207.0,609.0
C40,0.39854123311571893,52.5,0.3763815635707036,0.5145341557626609,0.049720314303909,1,0.13609218949455013,0.13993330688421723,2.759347009489484,31.8,48.4,207.0,532.0
C40,0.4045852932353543,42.5,0.38138861635044813,0.7019533703523352,0.04766320499929354,1,0.11065856804983827,0.16792716592649787,2.834813936737269,29.2,46.5,210.0,613.0
C40,0.3870974496677777,52.5,0.3939326896964357,0.7366345773084955,0.045847694213871165,1,0.1227850632173102,0.14621645627765295,2.9739228063415983,37.8,50.0,199.0,546.0
C40,0.3874052888977701,42.5,0.37134520581914937,0.7679775091525318,0.03621381578471045,1,0.13734645123026556,0.18838339024799625,2.990471938162122,34.1,49.3,200.0,573.0
C40,0.4150471571009605,52.5,0.379969751075927,0.614338248206556,0.05402569368548504,1,0.11904914014268486,0.10378776629070043,2.7961061113959813,33.0,46.0,220.0,658.0
C40,0.36448077804111884,42.5,0.3825882128739873,0.6867503626794276,0.03789725201499998,1,0.11946112050252078,0.16336753498959677,2.8043043261239604,36.8,53.1,182.0,498.0
C40,0.38582207312524247,52.5,0.3697253105351694,0.6468645325031901,0.056170286276805495,1,0.12621507608866386,0.13976003970098694,2.949435322360903,39.6,50.7,200.0,536.0
C40,0.3805521130211711,52.5,0.3913194242226465,0.7428671507529622,0.0442452876037795,1,0.13147636333275137,0.1673232810150565,2.768277002129751,38.9,50.8,193.0,521.0
C40,0.44837420164645,52.5,0.3726018083101191,0.5246260197019595,0.04418091109809571,1,0.11684951752372391,0.1596556927709616,2.815047283838047,31.3,40.8,240.0,700.0
C40,0.3906244179687884,52.5,0.3935340790198556,0.6500090090886821,0.0534050279283317,1,0.13332608056813944,0.16707869669736458,2.8199479432958,35.5,49.6,203.0,592.0
C40,0.42927615288856996,42.5,0.3812331064335407,0.61615071112783,0.04312057627703497,1,0.12918101469637666,0.1311346354516107,2.864884061437013,27.2,42.5,223.0,700.0
C40,0.4144009923650308,42.5,0.3919066557769818,0.5838202540249391,0.0362532693015091,1,0.1296042658309919,0.13777502189320578,2.6958071612869157,30.7,45.5,219.0,674.0
C40,0.40833206930114296,42.5,0.37371559008578326,0.7061750991129383,0.04854511429632052,1,0.12349363421354687,0.1612418907659936,2.6815281523098,35.0,46.9,218.0,675.0
C40,0.3967138308690351,52.5,0.38268241994180763,0.5977149125910124,0.04130863397410432,1,0.12597647371713397,0.11756617554719882,2.7136124607122047,37.7,48.4,211.0,674.0
C40,0.40937643839419374,42.5,0.37248816518069744,0.46915486726638816,0.05649635955519702,1,0.134640367749313,0.14373669167484082,2.9256826179453572,28.7,46.0,215.0,654.0
C40,0.4070300473491064,52.5,0.38308122478694984,0.5135033398577649,0.05508383155144781,1,0.11388455284942588,0.1772178814048342,2.90480745936349,34.5,46.9,216.0,688.0
C40,0.39493484306228943,42.5,0.386654935864662,0.5002162844631208,0.044482445664669745,1,0.10782833047400066,0.17690638122459293,2.790772414884903,33.6,48.9,209.0,540.0
C40,0.43935028531977816,52.5,0.38290165367530415,0.5333352887979159,0.04353576948165955,1,0.11788730808677343,0.15711139176142766,2.5851320660646055,31.9,42.3,234.0,683.0
C40,0.3793393123180053,52.5,0.38077095796638255,0.5866489307054858,0.04237595061905661,1,0.12062801174536988,0.13621995652349725,2.786281700201595,34.3,51.3,196.0,534.0
C40,0.4013271759108731,42.5,0.36834157715082333,0.5440381670952836,0.04279137640544718,1,0.11674377895514604,0.11344841288567378,2.8657649039686337,35.3,47.5,210.0,662.0
C40,0.3903399169342764,52.5,0.3829470601435344,0.7348722466397575,0.05543578635277138,1,0.12999249330750307,0.17704117565460337,2.95877594482749,32.8,49.7,201.0,557.0
C40,0.43452073807031993,52.5,0.38808442068734306,0.5970513199485912,0.05996394465325588,1,0.12298332235124476,0.1497811138055732,2.8402638777407736,31.5,43.0,235.0,700.0
C40,0.4093515891793223,42.5,0.38128911867031745,0.7368810775423643,0.05011697121682246,1,0.14166386767112324,0.17774817604202867,2.9339386473169515,32.2,46.0,214.0,616.0
C40,0.3834084214078244,52.5,0.3681609072701007,0.6255984135385643,0.03492341571904543,1,0.13567566582003296,0.15934799067936692,2.9650050984407015,39.1,51.0,198.0,539.0
C40,0.4008680897498768,52.5,0.39105043839439785,0.4741789537143342,0.04830774180110539,1,0.14243271417743594,0.15872979298388445,2.6277185841612325,34.7,47.9,207.0,618.0
C40,0.4034535291226865,52.5,0.38222724771677935,0.5503639012561858,0.05430371067389123,1,0.12337417504104715,0.1797814725600717,2.6386815961716277,37.9,47.8,211.0,588.0
C40,0.3841782703247295,52.5,0.39030298390956475,0.5190340253211987,0.03955716538742601,1,0.11138303352287722,0.17074076363334784,2.850095078482813,37.7,51.1,195.0,549.0
C40,0.41829108199215415,52.5,0.3759779318588191,0.5133472439825336,0.04162774954700721,1,0.11129088183348587,0.1748991292145289,2.738874311930211,31.3,45.2,223.0,665.0
C40,0.4295772349352367,42.5,0.38311008033597704,0.4920283902029242,0.04423931577765419,1,0.11508389280155892,0.1649053448485229,2.8659199951572942,28.2,42.8,230.0,647.0
C40,0.3622618041991003,52.5,0.3781788741218894,0.6243827746193897,0.04299345393965546,1,0.1314230737748842,0.1444759239886973,2.7672063545137275,41.2,53.8,182.0,501.0
C40,0.4352041718364184,52.5,0.38469596941694767,0.45463666483149945,0.04120192376705464,1,0.11168817935558513,0.1531637285007531,2.811498406656051,27.9,42.4,231.0,669.0
C40,0.3828219368878902,52.5,0.3741675181858665,0.6554370622752278,0.04667734613073543,1,0.12138882968332375,0.14816773039826667,2.9138788749211195,40.0,50.8,194.0,549.0
C40,0.41196729366144125,52.5,0.37410061780135706,0.7512256857501596,0.05425780109985437,1,0.11134411947532118,0.13533077420482578,2.756262446029187,29.8,45.7,217.0,662.0
C40,0.412129975055603,52.5,0.38962737506727374,0.6084461884456336,0.04657961628479903,1,0.12208757227974688,0.16721187372492918,2.951949785586343,34.8,46.5,214.0,646.0
C40,0.3689620415579543,52.5,0.3826555891606135,0.5655722579738829,0.0384099832132819,1,0.10589731211003663,0.16574366320563222,2.809543271188609,38.1,52.6,191.0,476.0
C40,0.42263155426039467,42.5,0.37866191908962704,0.7296192293357092,0.03440423479722957,1,0.12443256440152309,0.17238300208525797,2.7897189756521277,28.2,43.5,217.0,689.0
C40,0.3704159647323924,52.5,0.37937406717502287,0.5662849280549334,0.034051670938268754,1,0.10991547404248121,0.15097704662408212,2.9308404464949294,37.2,52.1,185.0,471.0
C40,0.4077300110267522,42.5,0.3973515401699455,0.6366064991245088,0.03573957875906302,1,0.10819536835858536,0.1655742350758312,2.6238735749917215,34.3,46.3,212.0,617.0
C40,0.3860058704362584,42.5,0.3792476090186937,0.541297701403437,0.04507577365004449,1,0.13803231783160774,0.1662598548095216,2.8488322266134447,36.2,49.2,196.0,573.0
C40,0.40267031446114177,42.5,0.3797342814223355,0.546804746733728,0.04678681561779056,1,0.13096569468714483,0.10994103690053007,2.8131115502420663,35.5,47.3,207.0,569.0
C40,0.3950309987496663,52.5,0.36996552443389114,0.5751818834366585,0.03171732020993538,1,0.12866883607517005,0.10812758575333524,2.915689045513778,36.2,48.1,201.0,515.0
C40,0.4223210533914789,42.5,0.3834194728632872,0.6996373663484803,0.05974069102898948,1,0.12393642543494988,0.15299589531724156,2.570174740311529,28.0,44.7,220.0,654.0
C40,0.3818895094978398,42.5,0.3894070445047228,0.6403076509564503,0.035843049902851046,1,0.12189275103170105,0.1657917842033076,2.705530620489446,31.2,50.4,200.0,556.0
C40,0.4368368648441146,42.5,0.37219876575466543,0.6278804802054645,0.04538627910863673,1,0.14209370981449693,0.1107125351293324,2.7840029653752025,28.5,41.4,233.0,652.0
C40,0.37168643865833323,42.5,0.38217260902941963,0.6367168894748454,0.03575789606681803,1,0.1370916742523274,0.17794170156164507,2.72070862317883,36.4,51.8,196.0,485.0
C40,0.4036037352973416,52.5,0.38170201438933726,0.7503931079091071,0.04391670415049978,1,0.13424293884893052,0.11842479220080843,2.79271570111016,32.7,46.9,210.0,608.0
C40,0.37483854678565526,42.5,0.3915456070035604,0.5486656444406204,0.047950422873004925,1,0.12449574696875139,0.1808493247031692,2.9405025802496487,34.3,51.9,196.0,527.0
C40,0.39932094597760426,42.5,0.3811707213753185,0.681292545787786,0.051386326492718994,1,0.12446768319256166,0.16191254730565402,2.65610441022231,29.6,48.4,211.0,651.0
C40,0.40598272416992076,52.5,0.3918536813429814,0.5701781120122966,0.05641802976149067,1,0.13337070111760005,0.1597290965296592,2.930224197988871,36.5,47.2,219.0,664.0
C40,0.38609471531747164,52.5,0.382604028152632,0.6393831708445874,0.05477055194133444,1,0.12414489098822938,0.15262328639654396,2.8075220544094397,38.2,50.5,204.0,585.0
C40,0.4151179284270682,42.5,0.37508580662078667,0.6589974901751214,0.04485424944788429,1,0.14701092621212197,0.11739895606395685,2.8140130051996395,31.1,44.7,222.0,664.0
C40,0.4303485276512408,52.5,0.37391030268080844,0.5311035128577963,0.05813686968713415,1,0.11855798339487192,0.14237162952343055,2.748236098955538,34.4,43.8,233.0,700.0
C40,0.4105317376608158,42.5,0.3750024012126935,0.49169677380638493,0.046783878377038846,1,0.1200963220891441,0.1409592135287599,2.8840011184422782,27.9,46.2,211.0,570.0
C40,0.3828143834168138,52.5,0.37118755875481296,0.4872876486498692,0.03513454532353562,1,0.13099277984245647,0.13332552430081449,2.633795353273361,39.5,50.2,200.0,539.0
C40,0.3866754468840365,52.5,0.38279686815278047,0.5347030068542116,0.03951754227736119,1,0.13628228766913042,0.18823782517675275,2.750413871322494,33.6,50.1,204.0,551.0
